title,genres,is_comedy,is_european,is_scifi,is_action,is_crime,is_drama,is_animation,is_family,is_fantasy,is_music,is_romance,is_reality,is_western,is_thriller,is_horror,is_sport,is_documentation,is_war,is_history
Bakugan: Battle Planet,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
Everybody Knows,"['drama', 'thriller', 'crime', 'european']",False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Dave Chappelle,"['comedy', 'documentation']",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Damnation,"['western', 'crime', 'drama']",False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
Innocent,"['drama', 'thriller', 'crime']",False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Great News,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22 July,"['thriller', 'crime', 'drama', 'history', 'european']",False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
Falls Around Her,"['drama', 'music', 'thriller']",False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
Better Than Us,"['scifi', 'drama']",False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Insatiable,"['drama', 'comedy', 'thriller']",True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Sand Castle,"['war', 'action', 'drama']",False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Zoids Wild,"['action', 'comedy', 'animation', 'scifi']",True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Explained,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Buster's Mal Heart,"['drama', 'thriller', 'crime']",False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
The Toys That Made Us,"['documentation', 'comedy', 'history']",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
On Body and Soul,"['drama', 'romance', 'fantasy']",False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
Ben Is Back,"['drama', 'european']",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Perfume,"['crime', 'drama', 'thriller']",False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Mr. Sunshine,"['drama', 'history', 'romance', 'war', 'action']",False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True
Private Life,"['comedy', 'drama']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Mirage,"['fantasy', 'thriller', 'drama', 'romance', 'european']",False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False
Ravenous,"['drama', 'scifi', 'horror', 'thriller', 'action']",False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
RBG,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
An Evening with Beverly Luff Linn,"['crime', 'comedy']",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Friends from College,"['comedy', 'drama']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Mary Magdalene,"['drama', 'history']",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Disjointed,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sisters,"['drama', 'comedy']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Dumplin',"['comedy', 'drama']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Tau,"['scifi', 'thriller', 'horror']",False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Creeped Out,"['scifi', 'thriller', 'family', 'fantasy', 'action', 'crime', 'drama', 'history', 'horror']",False,False,True,True,True,True,False,True,True,False,False,False,False,True,True,False,False,False,True
Skins,"['drama', 'comedy', 'fantasy', 'european']",True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Wormwood,"['crime', 'documentation', 'drama', 'fantasy']",False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
Duck Butter,"['comedy', 'drama', 'romance']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Never Stop Dreaming: The Life and Legacy of Shimon Peres,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Zookeeper's Wife,"['war', 'drama', 'history']",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
"Game Over, Man!","['comedy', 'action']",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Polly Pocket,"['fantasy', 'animation', 'comedy', 'family']",True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Victoria & Abdul,"['drama', 'history']",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Hampstead,"['comedy', 'romance', 'drama']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Hannah Gadsby: Nanette,"['comedy', 'documentation']",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
War Machine,"['drama', 'comedy', 'war']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Bad Genius,"['comedy', 'drama', 'crime', 'thriller']",True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Norm Macdonald Has a Show,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kakegurui,"['drama', 'thriller', 'action', 'animation']",False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
Al Hayba,"['drama', 'action', 'crime', 'romance', 'thriller']",False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False
The Kissing Booth,"['comedy', 'romance']",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Tidelands,"['scifi', 'drama', 'fantasy', 'crime']",False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
The Forgiven,['thriller'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Gypsy,"['drama', 'thriller']",False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
King of Thieves,"['drama', 'crime', 'history']",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Minecraft: Story Mode,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Titan,"['scifi', 'thriller', 'fantasy', 'drama', 'romance']",False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False
Security,"['thriller', 'action', 'crime', 'european']",False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Transformers: Cyberverse,"['action', 'animation', 'scifi']",False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Mowgli: Legend of the Jungle,"['action', 'drama', 'fantasy']",False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
Abstract: The Art of Design,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
A Futile and Stupid Gesture,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
